date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:34	665111/665111	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:32%20GMT	https://www.classcentral.com/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/index.html	(from )
16:17:38	9463/9463	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fmeta%2Fmeta-default.png?auto=format&ixlib=php-3.3.1&s=abde49e12c23a50309f7d91754b25193	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/meta/meta-default6dba.png	(from https://www.classcentral.com/)
16:17:38	2206/2206	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/apple-touch-icon.png	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/apple-touch-icon.png	(from https://www.classcentral.com/)
16:17:39	975/975	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/favicon-32x32.png	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/favicon-32x32.png	(from https://www.classcentral.com/)
16:17:39	731/731	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/favicon-16x16.png	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/favicon-16x16.png	(from https://www.classcentral.com/)
16:17:40	673/673	---M--	200	added ('OK')	application/octet-stream	etag:%2263fdf678-2a1%22	https://www.classcentral.com/site.webmanifest	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
16:17:40	1960/1960	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263fdf678-7a8%22	https://www.classcentral.com/safari-pinned-tab.svg	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/safari-pinned-tab.svg	(from https://www.classcentral.com/)
16:17:41	913/913	---MCZ	200	added ('OK')	text/xml	etag:W/%2263fdf41d-391%22	https://www.classcentral.com/opensearch.xml	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/opensearch.xml	(from https://www.classcentral.com/)
16:17:42	1328/1328	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
16:17:42	1328/1328	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
16:17:42	1488/1488	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
16:17:43	5588/5588	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
16:17:43	12520/12520	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
16:17:44	15280/15280	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
16:17:44	6868/6868	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
16:17:44	9684/9684	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
16:17:44	7376/7376	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
16:17:44	8444/8444	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
16:17:45	5804/5804	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
16:17:45	14960/14960	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
16:17:45	16112/16112	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
16:17:45	6816/6816	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
16:17:46	9696/9696	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
16:17:46	7244/7244	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
16:17:46	8248/8248	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
16:17:46	5784/5784	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
16:17:46	15016/15016	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
16:17:47	15948/15948	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
16:17:47	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
16:17:47	9540/9540	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
16:17:47	7360/7360	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
16:17:47	8280/8280	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
16:17:48	5676/5676	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
16:17:48	14808/14808	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
16:17:48	15764/15764	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
16:17:49	990/990	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
16:17:50	50234/50234	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
16:17:51	600976/600976	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:50%20GMT	https://www.classcentral.com/rankings	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
16:17:52	593714/593714	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:51%20GMT	https://www.classcentral.com/collections	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
16:17:53	576311/576311	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:51%20GMT	https://www.classcentral.com/subjects	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
16:17:53	898819/898819	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:52%20GMT	https://www.classcentral.com/subject/cs	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
16:17:54	848322/848322	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:17:53%20GMT	https://www.classcentral.com/subject/health	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
16:17:54	7836/7836	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:53%20GMT	https://www.classcentral.com/subject/maths	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/maths	(from https://www.classcentral.com/)
16:17:54	7849/7849	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:54%20GMT	https://www.classcentral.com/subject/business	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
16:17:55	8072/8072	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:54%20GMT	https://www.classcentral.com/subject/humanities	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/humanities.2b.delayed	(from https://www.classcentral.com/)
16:17:55	8075/8075	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:55%20GMT	https://www.classcentral.com/subject/engineering	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/engineering.2c.delayed	(from https://www.classcentral.com/)
16:17:56	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:55%20GMT	https://www.classcentral.com/subject/science	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/science.2d.delayed	(from https://www.classcentral.com/)
16:17:57	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:56%20GMT	https://www.classcentral.com/subject/education	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/education.2e.delayed	(from https://www.classcentral.com/)
16:17:58	8095/8095	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:17:58%20GMT	https://www.classcentral.com/subject/social-sciences	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/social-sciences.2f.delayed	(from https://www.classcentral.com/)
16:18:02	822394/822394	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:18:01%20GMT	https://www.classcentral.com/subject/art-and-design	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/art-and-design.html	(from https://www.classcentral.com/)
16:18:02	8061/8061	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:18:01%20GMT	https://www.classcentral.com/subject/data-science	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/data-science.31.delayed	(from https://www.classcentral.com/)
16:18:03	8037/8037	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:18:02%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/programming-and-software-development	(from https://www.classcentral.com/)
16:18:06	828971/828971	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:18:04%20GMT	https://www.classcentral.com/subject/personal-development	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/personal-development.html	(from https://www.classcentral.com/)
16:18:06	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:18:05%20GMT	https://www.classcentral.com/subject/infosec	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/subject/infosec.34.delayed	(from https://www.classcentral.com/)
16:18:08	3029327/3029327	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:18:06%20GMT	https://www.classcentral.com/universities	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
16:18:08	169815/169815	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2018:44:16%20GMT	https://www.classcentral.com/report/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
16:18:09	838991/838991	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:18:08%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
16:18:10	4282/4282	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2009:45:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
16:18:10	33057/33057	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2005:55:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
16:18:10	4168/4168	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2010:06:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
16:18:11	198688/198688	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:39%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
16:18:11	35437/35437	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2013:23:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
16:18:12	145468/145468	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:54%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
16:18:14	176885/176885	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:00%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
16:18:15	817481/817481	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:18:11%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
16:18:15	153592/153592	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:57%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
16:18:16	178749/178749	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:03%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
16:18:16	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
16:18:16	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Mar%202023%2012:09:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
16:18:16	5751/5751	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2023:44:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
16:18:17	512885/512885	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:42%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
16:18:17	96645/96645	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2022:26:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
16:18:17	412870/412870	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:49:50%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
16:18:18	6083/6083	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2010:04:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
